run;timestamp;sistema;query_id;carga;categoria;metrica;unidade;valor;tempo;num_tuplas;observacao
3;2026-05-09 22:49:34;sistema_arthur;39;Produtos acima da média global de avaliações;Subquery;tuplas por milissegundos;tp/ms;103.57266122932832;2491.0048;258000;cache quente
3;2026-05-09 22:49:37;sistema_arthur;40;Produtos com mais reviews que a média;Subquery;tuplas por milissegundos;tp/ms;21.785601439487184;3034.8026;66115;cache quente
4;2026-05-09 22:49:37;sistema_arthur;1;Busca básica de produto por ASIN;Lookup Simples;tuplas por milissegundos;tp/ms;0.22992951029583303;4.3492;1;cache quente
4;2026-05-09 22:49:37;sistema_arthur;2;Busca do identificador interno do produto;Lookup Simples;tuplas por milissegundos;tp/ms;4.888541141438232;0.2046;1;cache quente
4;2026-05-09 22:49:38;sistema_arthur;3;Busca de reviews de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.07216708990883787;166.2808;12;cache quente
4;2026-05-09 22:49:38;sistema_arthur;4;Busca de produtos similares;Lookup Simples;tuplas por milissegundos;tp/ms;15.700016624506821;0.3185;5;cache quente
4;2026-05-09 22:49:38;sistema_arthur;5;Busca de categorias de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;5.616399925699825;0.3561;2;cache quente
4;2026-05-09 22:49:38;sistema_arthur;6;Busca de reviews positivos de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.0590598686867388;186.2517;11;cache quente
4;2026-05-09 22:49:38;sistema_arthur;7;Busca de reviews úteis de um produto;Lookup Simples;tuplas por milissegundos;tp/ms;0.006082471920512614;164.4068;1;cache quente
4;2026-05-09 22:49:38;sistema_arthur;8;Busca de informações resumidas do produto;Lookup Simples;tuplas por milissegundos;tp/ms;3.4340659556067137;0.2912;1;cache quente
4;2026-05-09 22:49:38;sistema_arthur;9;Produtos com sales rank alto;Filtros;tuplas por milissegundos;tp/ms;367.11565415978316;28.9037;10611;cache quente
4;2026-05-09 22:49:38;sistema_arthur;10;Produtos com muitos downloads;Filtros;tuplas por milissegundos;tp/ms;17.146215249534276;26.1865;449;cache quente
4;2026-05-09 22:49:38;sistema_arthur;11;Reviews com alta utilidade;Filtros;tuplas por milissegundos;tp/ms;228.8909901498686;168.0145;38457;cache quente
4;2026-05-09 22:49:38;sistema_arthur;12;Reviews negativos com muitos votos;Filtros;tuplas por milissegundos;tp/ms;787.8675908122984;203.5380;160361;cache quente
4;2026-05-09 22:49:39;sistema_arthur;13;Produtos do grupo Book;Filtros;tuplas por milissegundos;tp/ms;1807.7064042072125;217.7129;393561;cache quente
4;2026-05-09 22:49:39;sistema_arthur;14;Categorias raiz;Filtros;tuplas por milissegundos;tp/ms;0.991155238288271;29.2588;29;cache quente
4;2026-05-09 22:49:39;sistema_arthur;15;Reviews recentes;Filtros;tuplas por milissegundos;tp/ms;1307.576772356614;247.7224;323916;cache quente
4;2026-05-09 22:49:39;sistema_arthur;16;Produtos sem downloads;Filtros;tuplas por milissegundos;tp/ms;0.0;38.3651;0;cache quente
4;2026-05-09 22:49:39;sistema_arthur;17;Produto e identificador interno;Joins;tuplas por milissegundos;tp/ms;1.8720597017242981;0.5342;1;cache quente
4;2026-05-09 22:49:39;sistema_arthur;18;Produto e reviews associados;Joins;tuplas por milissegundos;tp/ms;0.07585517272696402;158.1962;12;cache quente
4;2026-05-09 22:49:39;sistema_arthur;19;Produto e categorias associadas;Joins;tuplas por milissegundos;tp/ms;3.262605466726518;0.6130;2;cache quente
4;2026-05-09 22:49:39;sistema_arthur;20;Produtos similares detalhados;Joins;tuplas por milissegundos;tp/ms;10.833625745607662;0.4615;5;cache quente
4;2026-05-09 22:49:45;sistema_arthur;21;Reviews e dados do produto;Joins;tuplas por milissegundos;tp/ms;1376.1974101583335;5517.5543;7593244;cache quente
4;2026-05-09 22:49:45;sistema_arthur;22;Produto com categorias e reviews;Joins;tuplas por milissegundos;tp/ms;0.04255607043767454;563.9618;24;cache quente
4;2026-05-09 22:49:47;sistema_arthur;23;Categorias e produtos associados;Joins;tuplas por milissegundos;tp/ms;1098.2340099114435;2285.2133;2509699;cache quente
4;2026-05-09 22:49:48;sistema_arthur;24;Produtos similares e reviews;Joins;tuplas por milissegundos;tp/ms;0.21764825146316608;362.9710;79;cache quente
4;2026-05-09 22:49:49;sistema_arthur;25;Produto e quantidade de categorias;Joins;tuplas por milissegundos;tp/ms;872.062472309366;1651.6351;1440329;cache quente
4;2026-05-09 22:49:50;sistema_arthur;26;Quantidade total de produtos;Agregações;tuplas por milissegundos;tp/ms;0.008625821423870356;115.9310;1;cache quente
4;2026-05-09 22:49:50;sistema_arthur;27;Média de avaliações de um produto;Agregações;tuplas por milissegundos;tp/ms;0.006299124231905616;158.7522;1;cache quente
4;2026-05-09 22:49:50;sistema_arthur;28;Maior sales rank;Agregações;tuplas por milissegundos;tp/ms;0.037950607967956934;26.3500;1;cache quente
4;2026-05-09 22:49:50;sistema_arthur;29;Menor sales rank;Agregações;tuplas por milissegundos;tp/ms;0.03632569120569982;27.5287;1;cache quente
4;2026-05-09 22:49:50;sistema_arthur;30;Soma total de votos úteis;Agregações;tuplas por milissegundos;tp/ms;0.005821587247773435;171.7745;1;cache quente
4;2026-05-09 22:49:50;sistema_arthur;31;Quantidade de reviews do produto;Agregações;tuplas por milissegundos;tp/ms;0.006319921717792891;158.2298;1;cache quente
4;2026-05-09 22:49:51;sistema_arthur;32;Quantidade de reviews por ano;Group By;tuplas por milissegundos;tp/ms;0.020234164556854964;593.0564;12;cache quente
