run;timestamp;sistema;query_id;carga;categoria;metrica;unidade;valor;tempo;num_tuplas;observacao
3;2026-05-10 13:00:47;sistema_arthur;25;Produto e quantidade de categorias;Joins;tuplas por milissegundos;tp/ms;863.8085890422219;1667.4169;1440329;cache quente
3;2026-05-10 13:00:47;sistema_arthur;26;Quantidade total de produtos;Agregações;tuplas por milissegundos;tp/ms;0.008588198575016142;116.4389;1;cache quente
3;2026-05-10 13:00:47;sistema_arthur;27;Média de avaliações de um produto;Agregações;tuplas por milissegundos;tp/ms;0.006509507835937666;153.6214;1;cache quente
3;2026-05-10 13:00:47;sistema_arthur;28;Maior sales rank;Agregações;tuplas por milissegundos;tp/ms;0.038468943733851776;25.9950;1;cache quente
3;2026-05-10 13:00:47;sistema_arthur;29;Menor sales rank;Agregações;tuplas por milissegundos;tp/ms;0.03766634257312408;26.5489;1;cache quente
3;2026-05-10 13:00:47;sistema_arthur;30;Soma total de votos úteis;Agregações;tuplas por milissegundos;tp/ms;0.0058563671721235085;170.7543;1;cache quente
3;2026-05-10 13:00:47;sistema_arthur;31;Quantidade de reviews do produto;Agregações;tuplas por milissegundos;tp/ms;0.006534970157778409;153.0229;1;cache quente
3;2026-05-10 13:00:48;sistema_arthur;32;Quantidade de reviews por ano;Group By;tuplas por milissegundos;tp/ms;0.020638790552889072;581.4294;12;cache quente
3;2026-05-10 13:00:48;sistema_arthur;33;Quantidade de reviews por nota;Group By;tuplas por milissegundos;tp/ms;0.017438310207647013;286.7250;5;cache quente
3;2026-05-10 13:00:48;sistema_arthur;34;Quantidade de produtos por grupo;Group By;tuplas por milissegundos;tp/ms;0.28146663254451665;39.0810;11;cache quente
3;2026-05-10 13:00:49;sistema_arthur;35;Média de votos úteis por nota;Group By;tuplas por milissegundos;tp/ms;0.015654522472620988;319.3965;5;cache quente
3;2026-05-10 13:00:49;sistema_arthur;36;Quantidade de produtos por categoria;Group By;tuplas por milissegundos;tp/ms;87.2632989971853;287.4633;25085;cache quente
3;2026-05-10 13:00:49;sistema_arthur;37;Top 20 produtos mais baixados;Order By;tuplas por milissegundos;tp/ms;0.4781411440591402;41.8287;20;cache quente
3;2026-05-10 13:00:49;sistema_arthur;38;Top 30 reviews mais úteis;Order By;tuplas por milissegundos;tp/ms;0.07720727929354566;388.5644;30;cache quente
3;2026-05-10 13:00:52;sistema_arthur;39;Produtos acima da média global de avaliações;Subquery;tuplas por milissegundos;tp/ms;106.00302309938881;2433.8929;258000;cache quente
3;2026-05-10 13:00:55;sistema_arthur;40;Produtos com mais reviews que a média;Subquery;tuplas por milissegundos;tp/ms;22.241904140326973;2972.5423;66115;cache quente
